"用户号","机顶盒设备号","节目名称","节目ID","观看次数","分类","二级目录","分类名称","二级目录ID","分类名称ID","观看时长","点播日期","最早观看时间","最近观看时间","观看时间跨度","语种","地区","时间跨度","使用时长","总观看时长"
"10396","10119","天天向上：高颜值警察齐聚一堂","553","1","精彩点/综艺娱乐","精彩点","综艺娱乐","2","21","4080",,"2017-08-30 19:11","2017-08-30 19:11","0.000000","国语","大陆","5211420.000000","7889040.000000","719415.13"
"10396","10119","天天向上：黄奕康复后首秀尽显吃货本色","554","1","精彩点/综艺娱乐","精彩点","综艺娱乐","2","21","4500",,"2017-08-01 21:11","2017-08-01 21:11","0.000000","国语","大陆","2713020.000000","7889040.000000","719415.13"
"10396","10119","奔跑吧：收官之战！邓超遇王力宏变迷弟","573","3","精彩点/综艺娱乐","精彩点","综艺娱乐","2","21","720",,"2017-07-02 16:19","2017-07-02 19:29","11400.000000","国语","大陆","114900.000000","7889040.000000","719415.13"
"10396","10119","小花仙","686","2","精彩点/大陆剧场","精彩点","大陆剧场","2","11","10320",,"2017-07-04 13:28","2017-07-04 13:28","0.000000","国语","大陆","266040.000000","7889040.000000","719415.13"
"10396","10119","年代秀：邓紫棋上演懵金鱼 杨迪秀智商","721","1","精彩点/综艺娱乐","精彩点","综艺娱乐","2","21","4440",,"2017-08-01 19:56","2017-08-01 19:56","0.000000","国语","大陆","2708520.000000","7889040.000000","719415.13"
"10396","10119","开心剧乐部：吴京上演战狼故事","729","1","精彩点/综艺娱乐","精彩点","综艺娱乐","2","21","40800",,"2017-07-23 23:42","2017-07-23 23:42","0.000000","国语","大陆","1944480.000000","7889040.000000","719415.13"
"10396","10119","开心剧乐部：李晨变作战专家","733","2","精彩点/综艺娱乐","精彩点","综艺娱乐","2","21","17340",,"2017-08-20 16:06","2017-08-20 20:55","17340.000000","国语","大陆","4353660.000000","7889040.000000","719415.13"
"10396","10119","开心剧乐部：陈赫贾玲再组CP 范明变人气小鲜肉","737","1","精彩点/综艺娱乐","精彩点","综艺娱乐","2","21","40260",,"2017-07-15 10:20","2017-07-15 10:20","0.000000","国语","大陆","1205160.000000","7889040.000000","719415.13"
"10396","10119","快乐大本营：TFBOYS献唱快本最新主题曲","769","2","精彩点/综艺娱乐","精彩点","综艺娱乐","2","21","10260",,"2017-07-30 20:43","2017-07-31 19:03","80400.000000","国语","大陆","2618940.000000","7889040.000000","719415.13"
"10396","10119","快乐大本营：刘恺威魏大勋COS偶像演绎串烧","771","2","精彩点/综艺娱乐","精彩点","综艺娱乐","2","21","67860",,"2017-07-04 21:44","2017-07-05 00:20","9360.000000","国语","大陆","305160.000000","7889040.000000","719415.13"
"10396","10119","快乐大本营：李健罗志祥带队PK继续“团战”","774","2","精彩点/综艺娱乐","精彩点","综艺娱乐","2","21","18420",,"2017-08-23 14:27","2017-08-23 19:49","19320.000000","国语","大陆","4608900.000000","7889040.000000","719415.13"
"10396","10119","快乐大本营：范爷胡歌送祝福惹哭何老师","776","1","精彩点/综艺娱乐","精彩点","综艺娱乐","2","21","3300",,"2017-07-25 18:10","2017-07-25 18:10","0.000000","国语","大陆","2097360.000000","7889040.000000","719415.13"
"10396","10119","我们的少年时代","834","16","精彩点/大陆剧场","精彩点","大陆剧场","2","11","2700",,"2017-07-16 20:39","2017-07-24 11:03","656640.000000","国语","大陆","1985340.000000","7889040.000000","719415.13"
"10396","10119","我想和你唱 第二季：韩磊现场尬舞小歌迷","859","1","精彩点/综艺娱乐","精彩点","综艺娱乐","2","21","49140",,"2017-07-05 22:18","2017-07-05 22:18","0.000000","国语","大陆","384240.000000","7889040.000000","719415.13"
"10396","10119","挑战的法则：大张伟嗨唱TFBOYS金曲","905","4","精彩点/综艺娱乐","精彩点","综艺娱乐","2","21","4320",,"2017-07-02 20:13","2017-07-04 13:01","146880.000000","国语","大陆","264420.000000","7889040.000000","719415.13"
"10396","10119","挑战的法则：雨衣CP归来","906","1","精彩点/综艺娱乐","精彩点","综艺娱乐","2","21","46440",,"2017-07-09 08:54","2017-07-09 08:54","0.000000","国语","大陆","681600.000000","7889040.000000","719415.13"
"10396","10119","挑战者联盟 第三季：陈学冬裤裆撕裂惹爆笑","915","1","精彩点/综艺娱乐","精彩点","综艺娱乐","2","21","72420",,"2017-07-25 23:20","2017-07-25 23:20","0.000000","国语","大陆","2115960.000000","7889040.000000","719415.13"
"10396","10119","极限挑战 第三季：夏雨变身木乃伊 张艺兴逆袭老狐狸","1116","1","精彩点/综艺娱乐","精彩点","综艺娱乐","2","21","80700",,"2017-08-21 19:42","2017-08-21 19:42","0.000000","国语","大陆","4435680.000000","7889040.000000","719415.13"
"10396","10119","极限挑战 第三季：孙红雷姚晨结盟","1117","1","精彩点/综艺娱乐","精彩点","综艺娱乐","2","21","2940",,"2017-08-14 19:40","2017-08-14 19:40","0.000000","国语","大陆","3830760.000000","7889040.000000","719415.13"
"10396","10119","极限挑战 第三季：孙红雷脸基尼抢镜","1119","1","精彩点/综艺娱乐","精彩点","综艺娱乐","2","21","49500",,"2017-08-01 22:26","2017-08-01 22:26","0.000000","国语","大陆","2717520.000000","7889040.000000","719415.13"
"10396","10119","极限挑战 第三季：沙溢被虐惨叫连连","1122","2","精彩点/综艺娱乐","精彩点","综艺娱乐","2","21","7920",,"2017-07-17 17:52","2017-07-17 19:09","4620.000000","国语","大陆","1409700.000000","7889040.000000","719415.13"
"10396","10119","火星情报局 第二季","1253","1","精彩点/综艺娱乐","精彩点","综艺娱乐","2","21","30900",,"2017-09-02 11:28","2017-09-02 11:28","0.000000","国语","大陆","5442840.000000","7889040.000000","719415.13"
"10396","10119","爱情公寓三","1311","6","热点专题","热点专题",,"1","0","2760",,"2017-07-13 11:14","2017-07-14 12:50","92160.000000",,,"1127760.000000","7889040.000000","719415.13"
"10396","10119","蒙面唱将猜猜猜 第二季：周传雄模仿周杰伦蹦迪","1680","1","精彩点","精彩点",,"2","0","6060",,"2017-09-30 18:58","2017-09-30 18:58","0.000000",,,"7889040.000000","7889040.000000","719415.13"
"10396","10119","蒙面唱将猜猜猜 第二季：胡彦斌遭Ella逼问恋情","1682","1","精彩点/综艺娱乐","精彩点","综艺娱乐","2","21","5340",,"2017-09-22 21:18","2017-09-22 21:18","0.000000","国语","大陆","7206240.000000","7889040.000000","719415.13"
"10396","10119","血狼犬","1710","1","院线大片/动作","院线大片","动作","5","15","5715.13","20170707","2017-07-07 00:00","2017-07-07 00:00","0.000000","国语","中国","476760.000000","7889040.000000","719415.13"
"10396","10119","金星秀：沈南变“庄周”遭遇奇葩队友","1905","1","精彩点/综艺娱乐","精彩点","综艺娱乐","2","21","37740",,"2017-07-20 23:10","2017-07-20 23:10","0.000000","国语","大陆","1683360.000000","7889040.000000","719415.13"
"10400","11075","了不起的孩子 第二季：陈妍希复出首秀","152","2","精彩点/综艺娱乐","精彩点","综艺娱乐","2","21","1080",,"2017-09-18 08:21","2017-09-18 08:39","1080.000000","国语","大陆","1112220.000000","2200380.000000","9060"
"10400","11075","使徒行者2","234","4","精彩点/港台剧场","精彩点","港台剧场","2","20","2640",,"2017-09-26 10:05","2017-09-30 22:55","391800.000000","粤语","香港","2200380.000000","2200380.000000","9060"
"10400","11075","心理追凶","761","6","精彩点/港台剧场","精彩点","港台剧场","2","20","2520",,"2017-09-11 22:25","2017-09-23 15:05","1010400.000000","粤语","大陆","1567380.000000","2200380.000000","9060"
"10400","11075","踩过界","1828","3","精彩点/港台剧场","精彩点","港台剧场","2","20","2820",,"2017-09-05 11:42","2017-09-06 08:25","74580.000000","粤语","香港","74580.000000","2200380.000000","9060"
"10401","10370","极限挑战 第三季：张艺兴变人肉轮盘","1120","1","精彩点/综艺娱乐","精彩点","综艺娱乐","2","21","6180",,"2017-07-27 18:55","2017-07-27 18:55","0.000000","国语","大陆","2940.000000","2940.000000","8880"
"10401","10370","火星情报局 第二季","1253","2","精彩点/综艺娱乐","精彩点","综艺娱乐","2","21","2700",,"2017-07-27 18:06","2017-07-27 18:10","240.000000","国语","大陆","240.000000","2940.000000","8880"
"10405","11105","深夜食堂","1226","3","精彩点/大陆剧场","精彩点","大陆剧场","2","11","2840.23","20170811","2017-08-11 00:00","2017-08-11 00:00","0.000000","国语","大陆","0.000000","80040.000000","41240.23"
"10405","11105","特务迷城","1354","1","免费睇","免费睇",,"4","0","660",,"2017-08-11 22:03","2017-08-11 22:03","0.000000",,,"79380.000000","80040.000000","41240.23"
"10405","11105","逆战","1860","1","免费睇","免费睇",,"4","0","37740",,"2017-08-11 22:14","2017-08-11 22:14","0.000000",,,"80040.000000","80040.000000","41240.23"
"10413","10649","冰上的尤里","276","2","动漫剧场/日韩剧场","动漫剧场","日韩剧场","6","16","420",,"2017-07-07 14:18","2017-07-07 14:25","420.000000","日语","日本","1980.000000","2928720.000000","4260"
"10413","10649","名侦探柯南","416","1","动漫剧场/日韩剧场","动漫剧场","日韩剧场","6","16","420",,"2017-07-07 14:31","2017-07-07 14:31","0.000000","国语","日本","2340.000000","2928720.000000","4260"
"10413","10649","夏目友人帐 第五季","509","1","动漫剧场/日韩剧场","动漫剧场","日韩剧场","6","16","240",,"2017-07-07 14:27","2017-07-07 14:27","0.000000","日语","日本","2100.000000","2928720.000000","4260"
"10413","10649","秦时明月之万里长城","1516","1","今日上线/大陆剧场","今日上线","大陆剧场","7","11","1560",,"2017-07-07 13:52","2017-07-07 13:52","0.000000","国语","大陆","0.000000","2928720.000000","4260"
"10413","10649","这个杀手不太冷","1847","1","免费睇","免费睇",,"4","0","1020",,"2017-07-24 21:53","2017-07-24 21:53","0.000000",,,"1497660.000000","2928720.000000","4260"
"10413","10649","龙门飞甲","2108","1","免费睇","免费睇",,"4","0","600",,"2017-08-10 11:24","2017-08-10 11:24","0.000000",,,"2928720.000000","2928720.000000","4260"
"10418","11058","七十二层奇楼：赵丽颖坐过山车被吓哭","63","1","精彩点","精彩点",,"2","0","120",,"2017-07-09 13:10","2017-07-09 13:10","0.000000",,,"4680.000000","7164720.000000","102912.27"
"10418","11058","中国新歌声 第二季：杰伦Eason对唱","118","2","精彩点/综艺娱乐","精彩点","综艺娱乐","2","21","19320",,"2017-07-26 13:39","2017-07-26 14:20","2460.000000","国语","大陆","1477680.000000","7164720.000000","102912.27"
"10418","11058","中国新歌声 第二季：王菲密友登场召唤回忆杀","119","1","精彩点/综艺娱乐","精彩点","综艺娱乐","2","21","2220",,"2017-08-10 21:13","2017-08-10 21:13","0.000000","国语","大陆","2798460.000000","7164720.000000","102912.27"
"10418","11058","中国新歌声 第二季：陈奕迅变学员陈二萌 小伙秀藏语饶舌","123","1","精彩点/综艺娱乐","精彩点","综艺娱乐","2","21","7500",,"2017-07-26 19:42","2017-07-26 19:42","0.000000","国语","大陆","1497000.000000","7164720.000000","102912.27"
"10418","11058","中餐厅：周冬雨迎主厨挑战","127","1","精彩点/综艺娱乐","精彩点","综艺娱乐","2","21","6780",,"2017-09-01 10:13","2017-09-01 10:13","0.000000","国语","大陆","4659660.000000","7164720.000000","102912.27"
"10418","11058","中餐厅：赵薇接任“主厨”遇岛主光临","131","1","精彩点/综艺娱乐","精彩点","综艺娱乐","2","21","6120",,"2017-09-20 10:15","2017-09-20 10:15","0.000000","国语","大陆","6301380.000000","7164720.000000","102912.27"
"10418","11058","使徒行者2","234","4","精彩点/港台剧场","精彩点","港台剧场","2","20","4260",,"2017-09-27 08:36","2017-09-29 08:31","172500.000000","粤语","香港","7072740.000000","7164720.000000","102912.27"
"10418","11058","向上吧诗词：美女演员陷两难","436","1","精彩点/综艺娱乐","精彩点","综艺娱乐","2","21","660",,"2017-09-20 10:04","2017-09-20 10:04","0.000000","国语","大陆","6300720.000000","7164720.000000","102912.27"
"10418","11058","奔跑吧兄弟 第二季","570","1","精彩点/综艺娱乐","精彩点","综艺娱乐","2","21","1980",,"2017-09-28 12:55","2017-09-28 12:55","0.000000","国语","大陆","7002180.000000","7164720.000000","102912.27"
"10418","11058","我们来了 第二季：关之琳隐藏技能大爆发","827","2","精彩点/综艺娱乐","精彩点","综艺娱乐","2","21","2760",,"2017-09-26 08:47","2017-09-26 09:33","2760.000000","国语","大陆","6817260.000000","7164720.000000","102912.27"
"10418","11058","摔跤吧！爸爸","928","1","院线大片/其他","院线大片","其他","5","26","8397.14","20170811","2017-08-11 00:00","2017-08-11 00:00","0.000000","其他","其他国家","2808480.000000","7164720.000000","102912.27"
"10418","11058","来吧兄弟：陈小春惨遭充气木马“虐待”","1075","1","精彩点/综艺娱乐","精彩点","综艺娱乐","2","21","180",,"2017-07-09 13:12","2017-07-09 13:12","0.000000","国语","大陆","4800.000000","7164720.000000","102912.27"
"10418","11058","来吧冠军 第二季：“剑圣”归来！王嘉尔脱鞋迎战雷声","1076","1","精彩点/综艺娱乐","精彩点","综艺娱乐","2","21","2220",,"2017-07-23 17:47","2017-07-23 17:47","0.000000","国语","大陆","1230900.000000","7164720.000000","102912.27"
"10418","11058","来吧冠军 第二季：丁俊晖险弃赛","1078","1","精彩点/综艺娱乐","精彩点","综艺娱乐","2","21","180",,"2017-07-18 14:12","2017-07-18 14:12","0.000000","国语","大陆","786000.000000","7164720.000000","102912.27"
"10418","11058","来吧冠军 第二季：刘翔退役后再挑战110米跨栏","1080","2","精彩点","精彩点",,"2","0","1620",,"2017-07-12 13:01","2017-07-19 13:10","605340.000000",,,"868680.000000","7164720.000000","102912.27"
"10418","11058","来吧冠军 第二季：奥尼尔表白Baby 郑恺“卖”友求锦囊","1082","3","精彩点/综艺娱乐","精彩点","综艺娱乐","2","21","4620",,"2017-07-09 11:52","2017-07-26 13:33","1474860.000000","国语","大陆","1474860.000000","7164720.000000","102912.27"
"10418","11058","来吧冠军 第二季：张柏芝流泪表白女排","1084","2","精彩点","精彩点",,"2","0","2100",,"2017-07-18 14:15","2017-07-18 14:50","2100.000000",,,"788280.000000","7164720.000000","102912.27"
"10418","11058","来吧冠军 第二季：速滑接力冠军队起飞惊呆宋茜","1087","1","精彩点","精彩点",,"2","0","2760",,"2017-07-23 17:00","2017-07-23 17:00","0.000000",,,"1228080.000000","7164720.000000","102912.27"
"10418","11058","欢乐颂2","1179","6","精彩点/大陆剧场","精彩点","大陆剧场","2","11","780",,"2017-08-10 13:43","2017-08-10 14:25","2520.000000","国语","大陆","2773980.000000","7164720.000000","102912.27"
"10418","11058","火影忍者","1251","1","动漫剧场/日韩剧场","动漫剧场","日韩剧场","6","16","180",,"2017-07-11 12:47","2017-07-11 12:47","0.000000","日语","日本","176100.000000","7164720.000000","102912.27"
"10418","11058","蒙面唱将猜猜猜 第二季：周传雄模仿周杰伦蹦迪","1680","2","精彩点","精彩点",,"2","0","8280",,"2017-09-26 11:39","2017-09-28 12:53","177240.000000",,,"7002060.000000","7164720.000000","102912.27"
"10418","11058","蒙面唱将猜猜猜 第二季：胡彦斌遭Ella逼问恋情","1682","1","精彩点/综艺娱乐","精彩点","综艺娱乐","2","21","2460",,"2017-09-20 09:23","2017-09-20 09:23","0.000000","国语","大陆","6298260.000000","7164720.000000","102912.27"
